file,matched_bigrams,sentence
OXY_2022Q3.txt,"['provide emission', 'emission free']",this first utility scale plant will enable both oxy and net power to develop good practice that use net power 's technology to provide emission free power for our permian operation and future direct air capture site
OXY_2022Q3.txt,['sustainable enable'],so currently the way that we see to increase shareholder value the most and in a sure way that be sustainable and it also enable we to grow the dividend be to buy back share in addition to enable we to grow the dividend over time but we do believe that at this point we be significantly undervalued
OXY_2022Q3.txt,['carbon dioxide'],i mean in addition obviously 45q in addition to the offtake with the carbon dioxide removal which be sell to business that be look to reduce their emission but also as i mention briefly well position for some potential grant for direct air capture that be available from that infrastructure act
OXY_2022Q3.txt,"['carbon dioxide', 'develop carbon']",as it develop carbon dioxide removal which effectively low atmospheric co2 be become increasingly value
OXY_2022Q3.txt,"['environmental benefit', 'benefit carbon']",from a revenue perspective in addition to the 45q tax credit or similar supportive policy we can also leverage the environmental benefit of carbon removal to enhance our total revenue against the cost mention
OXY_2022Q3.txt,['emission power'],we also have the ability to generate zero emission power to support the scaling of direct air capture and be close to point source emission
OXY_2022Q3.txt,['regard emission'],the expansion of both market enable we to deploy more technology and reduce cost enhance competitiveness regard other emission abatement approach
OXY_2022Q4.txt,['carbon dioxide'],we start site preparation on our first direct air capture plant and execute several exciting agreement to sell carbon dioxide removal credit to prospective purchaser in diverse industry sector
OXY_2022Q4.txt,['develop carbon'],we also secure over a quarter million acre of land or approximately 400 square mile to develop carbon sequestration hub
OXY_2022Q4.txt,['emission free'],this be a technology that generate emission free power and have the potential to accelerate emission reduction effort in our exist operation and to supply electricity to our direct air capture plant and sequestration hub
OXY_2022Q4.txt,"['emission free', 'power important', 'power generator']",ultimately net power could be an important emission free power generator anywhere that have access to natural gas
OXY_2022Q4.txt,['focus safely'],milestone like this showcase our team 's focus on safely and efficiently expand the boundary of drilling technology
OXY_2022Q4.txt,['carbon intensity'],another important aspect of sustainability be the carbon intensity of our operation and what we be do to address it
OXY_2022Q4.txt,['emission intensity'],these project result in a 33 decrease in our estimate company wide methane emission from 2020 to 2021 and a 24 decrease in methane emission intensity of our market gas production
OXY_2022Q4.txt,"['capture carbon', 'commercially operational']",we anticipate that our first direct air capture or dac plant will complete commissioning and begin to capture carbon in late 2024 and be commercially operational in mid-2025
OXY_2022Q4.txt,['investment carbon'],our capital plan include investment in our carbon sequestration business both through the development of the gulf coast hub we previously announce and through drill appraisal well
OXY_2022Q4.txt,['emission continue'],investment in other project that reduce oxy scope 1 and 2 emission will also continue
OXY_2022Q4.txt,"['source carbon', 'capture sequestration', 'greenhouse gas']",this pipeline will support our point source carbon capture and sequestration business which we intend to develop along with our dac to help meet medium- and long term greenhouse gas emission reduction goal for oxy and our customer
